stop_id                     , stop_name                           , latitude          , longitude        , locality          , zone                , active
STOP_GGN_SADAR_PO_474       , Sadar Bazaar/Post Office            , 28.462523826633575, 77.03147167377399, Gurgaon           , GURGAON             , TRUE
STOP_GGN_DR_LAL_475         , Dr Lal/New Railway Road             , 28.46509194453018 , 77.02903478848687, Gurgaon           , GURGAON             , TRUE
STOP_GGN_DSD_476            , DSD College/Gurgaon Village         , 28.468929584147034, 77.02495132722903, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC12_477          , Sec 12/Telephone Exchange           , 28.466949883818423, 77.03653347477665, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC14_478          , Sec 14/Akash/KV Airforce            , 28.47241751721231 , 77.04131605504521, Gurgaon           , GURGAON             , TRUE
STOP_GGN_PAYAL_479          , Payal Cinema                        , 28.47917971572268 , 77.04744392960777, Gurgaon           , GURGAON             , TRUE
STOP_GGN_KATARIA_480        , Kataria Chowk                       , 28.480964848599218, 77.04859560987887, Gurgaon           , GURGAON             , TRUE
STOP_GGN_RAJIV_481          , Rajiv Chowk                         , 28.446498256213967, 77.03096562611924, Gurgaon           , GURGAON             , TRUE
STOP_GGN_RAMPRASTH_482      , Ramprasth Society Sec 37 D          , 28.44669960544699 , 76.96639394211306, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SUNCITY_37_483     , SunCity School BPTB Sec 37          , 28.455416895952535, 76.9738939275241 , Gurgaon           , GURGAON             , TRUE
STOP_GGN_ILD_484            , ILD Grand                           , 28.453494197959337, 76.98579141733221, Gurgaon           , GURGAON             , TRUE
STOP_GGN_BASAI_485          , Under Basai Flyover                 , 28.4604696544085  , 76.9844614153158 , Gurgaon           , GURGAON             , TRUE
STOP_GGN_HIMGIRI_BHAWAN_486 , Himgiri Bhawan                      , 28.447103009956287, 76.99784491730365, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC10A_GATE_487    , Sec 10 A Gate                       , 28.4405175050903  , 77.00434867102915, Gurgaon           , GURGAON             , TRUE
STOP_GGN_BIKANER_KHANDSA_488, Bikaner Chowk/Khandsa Road          , 28.438735944793535, 77.005393006006  , Gurgaon           , GURGAON             , TRUE
STOP_GGN_MGF_489            , MGF Toyota/Tata Showroom            , 28.43705061030132 , 77.00861184486845, Gurgaon           , GURGAON             , TRUE
STOP_GGN_HERO_HONDA_490     , Hero Honda Chowk                    , 28.429418097673057, 77.02007480528307, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC34_491          , Sec 34 Marble Market                , 28.42987209123789 , 77.01915833901857, Gurgaon           , GURGAON             , TRUE
STOP_GGN_GOLD_SOUK_492      , Gold Souk                           , 28.4500760302796  , 77.07740734911305, Gurgaon           , GURGAON             , TRUE
STOP_GGN_KANHAI_MOR_493     , Kanhai Mor                          , 28.447650116539272, 77.07438353648176, Gurgaon           , GURGAON             , TRUE
STOP_GGN_KANHAI_RL_494      , Kanhai Red Light                    , 28.446697252988525, 77.0611062172201 , Gurgaon           , GURGAON             , TRUE
STOP_GGN_ARDEE_495          , Ardee City Gate No-3                , 28.44530677331149 , 77.08179355020755, Gurgaon           , GURGAON             , TRUE
STOP_GGN_AMITY_496          , Amity School                        , 28.45480720447469 , 77.07441616665099, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SAMASPUR_497       , Samaspur Village                    , 28.42412584623101 , 77.06845259249464, Gurgaon           , GURGAON             , TRUE
STOP_GGN_NIRVANA_498        , Nirvana/Mayfield Garden/Sec 51      , 28.423328737558485, 77.06138232407078, Gurgaon           , GURGAON             , TRUE
STOP_GGN_PARK_HOSP_499      , Park Hospital                       , 28.41984570343431 , 77.04889661748543, Gurgaon           , GURGAON             , TRUE
STOP_GGN_AWHO_500           , AWHO Sispal Vihar/South City-II     , 28.416850263106628, 77.04069771762806, Gurgaon           , GURGAON             , TRUE
STOP_GGN_ARTEMIS_501        , Artemis Hospital                    , 28.432211932891143, 77.0730316228392 , Gurgaon           , GURGAON             , TRUE
STOP_GGN_HUDA_METRO_502     , HUDA City (Metro Station)           , 28.458363121693594, 77.07135846754719, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC31_RL_503       , Sector- 31 Red Light                , 28.451510153080683, 77.04243812059683, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC40_504          , Sector 40                           , 28.45014007731606 , 77.05709120536648, Gurgaon           , GURGAON             , TRUE
STOP_GGN_CYBER_PARK_505     , Cyber Park                          , 28.44205549612388 , 77.05634720282978, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC46A_506         , Sector 46 A                         ,                   ,                  , Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC46B_507         , Sector 46 B                         ,                   ,                  , Gurgaon           , GURGAON             , TRUE
STOP_GGN_BAKHTAWAR_508      , Bakhtawar Chowk                     , 28.434364198684996, 77.04919173022664, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SUBHASH_CH_509     , Subash Chowk                        , 28.42833176940435 , 77.03739410063717, Gurgaon           , GURGAON             , TRUE
STOP_GGN_ISLAMPUR_510       , Islampur Village                    , 28.43325962478358 , 77.03611281510314, Gurgaon           , GURGAON             , TRUE
STOP_GGN_OMAXE_511          , Omaxe Mall                          ,                   ,                  , Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC56_RL_512       , Sec 56 Red Light                    , 28.41925803131847 , 77.10495847162568, Gurgaon           , GURGAON             , TRUE
STOP_GGN_BADSHAPUR_513      , Badshapur                           , 28.390445458642265, 77.04958838275931, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC67_514          , Sec 67/Pyramid Society              , 28.377993641371518, 77.0568713648301 , Gurgaon           , GURGAON             , TRUE
STOP_GGN_MARUTI_KUNJ_515    , Maruti Kunj                         , 28.36108690467617 , 77.06094219790039, Gurgaon           , GURGAON             , TRUE
STOP_GGN_BHONDSI_516        , Bhondsi Bus Stop                    , 28.352002349004348, 77.06461868064504, Gurgaon           , GURGAON             , TRUE
STOP_GGN_NAURANGPUR_517     , NaurangPur/ Jai Bharti School       , 28.36114007426147 , 76.96669156417943, Manesar           , GURGAON             , TRUE
STOP_GGN_NSG_518            , NSG Gate                            , 28.361078921239248, 76.96676449335682, Manesar           , GURGAON             , TRUE
STOP_GGN_RAMPURA_BY_519     , Rampura Bypass                      , 28.37898785775667 , 76.96177271940242, Manesar           , GURGAON             , TRUE
STOP_GGN_IMT_PETROL_520     , IMT Petrol Pump/Sita Hotel          ,                   ,                  , Manesar           , GURGAON             , TRUE
STOP_GGN_RAMPURA_FLY_521    , Rampura Flyover                     , 28.379077190739675, 76.96191041790723, Manesar           , GURGAON             , TRUE
STOP_GGN_TOLL_UTURN_522     , Toll U Turn                         , 28.393940640795456, 76.98006893073187, Manesar           , GURGAON             , TRUE
STOP_GGN_PALM_HILLS_523     , Palm Hills                          , 28.388472262633694, 76.98002506717005, Gurgaon           , GURGAON             , TRUE
STOP_GGN_KHATOLA_524        , Khatola                             , 28.41338831194318 , 77.01484820329142, Gurgaon           , GURGAON             , TRUE
STOP_GGN_ANDOUR_525         , Andour Heights                      , 28.411346935918665, 77.02038071625626, Gurgaon           , GURGAON             , TRUE
STOP_GGN_TULIP_526          , Tulip Chowk                         , 28.39486857844583 , 77.0310354150489 , Gurgaon           , GURGAON             , TRUE
STOP_GGN_DWP_527            , DWP School                          ,                   ,                  , Gurgaon           , GURGAON             , TRUE
STOP_GGN_SPR_528            , SPR Road                            , 28.407453608424838, 77.06173329601731, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC81_529          , Sector 81                           , 28.391876686607795, 76.94427318435089, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC86_530          , Sector 86                           , 28.398672771162865, 76.93979250735784, Gurgaon           , GURGAON             , TRUE
STOP_GGN_KAKROLA_531        , Kakrola/Bhangrola U Turn            , 28.391479109737876, 76.91554957427755, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC90_532          , Sector 90 Chowk                     , 28.399720601845832, 76.93163294638552, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC91_533          , Sector 91                           , 28.401108099200094, 76.92266676876959, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC92_534          , Sector 92/Sare Homes/Ansal Heights  , 28.41398331995035 , 76.91295048050648, Gurgaon           , GURGAON             , TRUE
STOP_GGN_HAYATPUR_535       , Hayatpur Bus Stand                  , 28.424484997247916, 76.93544139853094, Gurgaon           , GURGAON             , TRUE
STOP_GGN_IRIS_536           , Iris/Reliance Mall                  , 28.403575364865908, 76.94724136206649, Gurgaon           , GURGAON             , TRUE
STOP_GGN_ULTIMA2_537        , Ultima2                             ,                   ,                  , Gurgaon           , GURGAON             , TRUE
STOP_FRK_DABODHA_538        , Dabodha More                        , 28.420284906429067, 76.78727844988404, Farukhnagar       , GURGAON             , TRUE
STOP_FRK_FARUKH_539         , FarukhNagar                         , 28.447068963863327, 76.82744608405017, Farukhnagar       , GURGAON             , TRUE
STOP_FRK_BALAJI_540         , Bala Ji Nagar                       , 28.445798071766504, 76.83438917814385, Farukhnagar       , GURGAON             , TRUE
STOP_FRK_PATLI_541          , Patli                               , 28.39238470517528 , 76.8623344397091 , Farukhnagar       , GURGAON             , TRUE
STOP_FRK_WAZIRPUR_542       , Wazirpur More/Signature Society     , 28.42150254102741 , 76.91685668945645, Farukhnagar       , GURGAON             , TRUE
STOP_FRK_HYATTPUR_543       , Hyattpur Bus Stand                  , 28.424476961527457, 76.93550999185042, Gurgaon           , GURGAON             , TRUE
STOP_FRK_GARHI_544          , Garhi More                          , 28.457891563829314, 76.98172600182903, Gurgaon           , GURGAON             , TRUE
STOP_FRK_SHALA_545          , Shala Dhani More                    ,                   ,                  , Gurgaon           , GURGAON             , TRUE
STOP_FRK_HYATTPUR_MORE_546  , Hyattpur More/Police Chowki         , 28.420415547739303, 76.93769539836464, Gurgaon           , GURGAON             , TRUE
STOP_FRK_RPS_547            , RPS School                          , 28.41267455131285 , 76.94242174606711, Gurgaon           , GURGAON             , TRUE
STOP_FRK_BAMDOLI_548        , Bamdoli                             ,                   ,                  , Gurgaon           , GURGAON             , TRUE
STOP_FRK_DPS_549            , DPS School/Siknderpur Chowk         , 28.480693325181797, 77.09078683063842, Gurgaon           , GURGAON             , TRUE
STOP_FRK_CHAITNYA_550       , Chaitnya School                     , 28.71934415068068 , 77.10699628141823, Gurgaon           , GURGAON             , TRUE
STOP_FRK_ROYAL_551          , Royal Villa                         ,                   ,                  , Gurgaon           , GURGAON             , TRUE
STOP_FRK_SAPPHIRE_552       , Suphire Mall/Vatika Sec 83 Chowk    ,                   ,                  , Gurgaon           , GURGAON             , TRUE
STOP_BHI_HONDA_553          , Honda Chowk                         , 28.42957607174847 , 77.01951895721548, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_PIYUSH_554         , Piyush City                         ,                   ,                  , Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_ASHIYANA_555       , Ashiyana Town                       , 28.163872255129764, 76.81351150098213, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_TAREHAN_556        , Tarehan City                        , 28.099813249420226, 76.83028033571084, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_THADDA_557         , Thadda Mor                          , 28.156661229464053, 76.82266761572464, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_OMAXE_558          , Omaxe City                          , 28.143331451242236, 76.81768454943962, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_TOLL_559           , Bhiwadi Toll                        ,                   ,                  , Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_NIMAI_560          , Nimai                               , 28.18231134754367 , 76.8205428518371 , Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_AVALON_561         , Avalon Garden                       , 28.187407554293866, 76.8179973620508 , Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_KRISH_562          , Krish Vatika                        , 28.18663388089413 , 76.81651356208512, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_COSMOS_563         , Cosmos                              , 28.194844744379253, 76.81749698284052, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_ASHIYANA_ANGAN_564 , Ashiyana Angan                      , 28.197475522123792, 76.81125910045773, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_ASHADEEP_565       , Ashadeep                            , 28.20059585550538 , 76.80664602154398, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_MAHESHWARI_566     , Maheshwari                          , 28.209809586785656, 76.8226108794106 , Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_DWARKA_567         , Dwarka Dheesh                       ,                   ,                  , Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_MOR_568            , Bhiwadi Mor                         , 28.21070074934517 , 76.83395221892883, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_SAMTAL_569         , Samtal Chowk                        , 28.211082418716085, 76.83770182361646, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_NEELAM_570         , Neelam Chowk                        , 28.211712493806967, 76.84342392246704, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_RICCO_571          , Ricco Chowk                         , 28.212113934917262, 76.84661282622815, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_NANDRAM_572        , Nandram Pur Bans                    ,                   ,                  , Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_ALALPUR_573        , Alalpur                             ,                   ,                  , Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_BHAGAT_574         , Bhagat Singh Chowk                  , 28.20558919888804 , 76.79133834008793, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_NAGARPALIKA_575    , Nagarpalika Gate/Sector 4 Mor       , 28.201211366943145, 76.82967634731853, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_ARAVLI_576         , Aravli Vihar                        , 28.20554445516337 , 76.81583909472589, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_MANSA_577          , Mansa Chowk                         , 28.201428589562017, 76.82779877493914, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_HETRAM_578         , Hetram Chowk                        , 28.201005774423216, 76.83100702348814, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_AALUPUR_579        , AaluPur Mandir                      , 28.20230940758342 , 76.83760502168909, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_KALI_KHOLI_580     , Kali Kholi Chowk                    , 28.202452620693236, 76.84184455002409, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_UIT_581            , UIT Police Station                  , 28.200739591426252, 76.8372235005288 , Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_CAPITAL_582        , Capital Mall                        , 28.20045391824663 , 76.84779061359285, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_KHORI_583          , Khori Mor                           , 28.207464865410913, 76.88387694861048, Tauru             , TAURU               , TRUE
STOP_BHI_DHIDHARA_584       , Dhidhara                            , 28.208644531624277, 76.93174835658395, Tauru             , TAURU               , TRUE
STOP_BHI_TAURU_PH_585       , Tauru Power House                   , 28.209558309481032, 76.94332780671884, Tauru             , TAURU               , TRUE
STOP_BHI_TAURU_VIJAY_586    , Tauru Vijay Chowk                   , 28.212391215389598, 76.95174484439153, Tauru             , TAURU               , TRUE
STOP_BHI_KRISH_CITY_587     , Krish City                          , 28.097389014429528, 76.83079874680203, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_TAPUKARA_588       , Tapukara                            , 28.109446930802996, 76.82759731983607, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_SEC4_6_589         , Sec 4/6 Mor                         , 28.48034068741988 , 77.01361821359964, Bhiwadi           , BHIWADI             , TRUE
STOP_BHI_TAURU_BYPASS_590   , Tauru By Pass                       , 28.20266001174506 , 76.95358905244957, Tauru             , TAURU               , TRUE
STOP_NUH_NAGINA_591         , Nagina                              , 27.919599995173485, 76.980147256161  , Nuh               , NUH                 , TRUE
STOP_NUH_BADKALI_592        , Badkali Chowk                       , 27.912933348404106, 76.99979537611804, Nuh               , NUH                 , TRUE
STOP_NUH_BHADAS_593         , Bhadas                              , 27.939490816927083, 77.00713469126599, Nuh               , NUH                 , TRUE
STOP_NUH_MALAB_594          , Malab                               , 28.038055023240624, 77.01378327018064, Nuh               , NUH                 , TRUE
STOP_NUH_BUS_STAND_595      , Nuh Bus Stand/PNB Bank              , 28.10316570502936 , 77.00909808336696, Nuh               , NUH                 , TRUE
STOP_NUH_RESWASAN_596       , Reswasan/KMP                        ,                   ,                  , Nuh               , NUH                 , TRUE
STOP_NUH_KAWARSIKA_597      , Kawarsika/Rojka Mev                 , 28.216629518466494, 77.05964648380957, Nuh               , NUH                 , TRUE
STOP_NUH_RAIPUR_598         , Raipur                              , 28.222985381887288, 77.06280258820269, Nuh               , NUH                 , TRUE
STOP_NUH_SOHNA_INDRI_599    , Sohna Indri Mor                     , 28.239277128547858, 77.07013084648838, Sohna             , GURGAON             , TRUE
STOP_NUH_SOHNA_BUS_600      , Sohna Bus Stand                     , 28.246733251478755, 77.07232767246649, Sohna             , GURGAON             , TRUE
STOP_NUH_SOHNA_CHUNGI_601   , Sohna Chungi No.1                   , 28.258191216291685, 77.06753550101446, Sohna             , GURGAON             , TRUE
STOP_REW_NAIWALI_602        , Nai Wali                            , 28.19617665630407 , 76.60875184202766, Rewari            , REWARI              , TRUE
STOP_REW_JHAJJAR_CH_603     , Jhajjar Chowk                       , 28.202711822820472, 76.61582682041838, Rewari            , REWARI              , TRUE
STOP_REW_CIVIL_604          , Civil Hosp                          , 28.203455390798673, 76.62134382916405, Rewari            , REWARI              , TRUE
STOP_REW_JAIN_605           , Jain School                         , 28.203530858050133, 76.62090284371669, Rewari            , REWARI              , TRUE
STOP_REW_AZAD_606           , Azad Chowk                          , 28.200188696065393, 76.62399666142885, Rewari            , REWARI              , TRUE
STOP_REW_DHARU_607          , Dharu Hera Chungi                   , 28.19767528128555 , 76.62422926941525, Rewari            , REWARI              , TRUE
STOP_REW_ABHAY_608          , Abhay Singh Chowk                   , 28.19958247227736 , 76.63700918489458, Rewari            , REWARI              , TRUE
STOP_REW_UTTAM_609          , Uttam Nagar                         , 28.20070366514162 , 76.64388216185985, Rewari            , REWARI              , TRUE
STOP_REW_MASANI_610         , Masani                              , 28.201786794909633, 76.72876434999938, Rewari            , REWARI              , TRUE
STOP_REW_KHARKHDA_611       , Kharkhda                            , 28.204060301496632, 76.76989917968112, Rewari            , REWARI              , TRUE
STOP_REW_VIPUL_612          , Vipul Garden                        , 28.204317103909403, 76.77511936723134, Rewari            , REWARI              , TRUE
STOP_REW_MALPURA_613        , Malpura                             , 28.2249172325084  , 76.79972717484053, Rewari            , REWARI              , TRUE
STOP_REW_SIDHRAWALI_614     , Sidhrawali                          , 28.263451058218326, 76.83006839496566, Rewari            , REWARI              , TRUE
STOP_REW_PARKING_615        , Parking                             ,                   ,                  , Rewari            , REWARI              , TRUE
STOP_REW_BUS_STAND_616      , Bus Stand                           , 28.191829054889485, 76.61737052720842, Rewari            , REWARI              , TRUE
STOP_REW_AMBEDKAR_617       , Ambedkar Chowk                      ,                   ,                  , Rewari            , REWARI              , TRUE
STOP_REW_SONU_618           , Sonu Juice Corner                   , 28.186752645585766, 76.62042116707532, Rewari            , REWARI              , TRUE
STOP_REW_SEC03_619          , Sec 03                              , 28.183483229169077, 76.62229639132177, Rewari            , REWARI              , TRUE
STOP_REW_PILOT_620          , Pilot Chowk                         , 28.178889901213058, 76.62412654463175, Rewari            , REWARI              , TRUE
STOP_REW_COLONEL_621        , Colonel Chowk                       , 28.18235786823236 , 76.63014172779125, Rewari            , REWARI              , TRUE
STOP_REW_SEC4_MALL_622      , Sec 4 City Mall                     , 28.185898788720735, 76.63227627874416, Rewari            , REWARI              , TRUE
STOP_REW_POSWAL_623         , Poswal Chowk                        , 28.18895237944975 , 76.63411439587387, Rewari            , REWARI              , TRUE
STOP_REW_KALKA_624          , Kalka Chowk                         , 28.188668445880364, 76.61837403913582, Rewari            , REWARI              , TRUE
STOP_REW_POLICE_625         , Police Line                         , 28.202825662760578, 76.65785194064703, Rewari            , REWARI              , TRUE
STOP_REW_OLD_RAO_626        , Old Rao/Kapdivas                    , 28.241274352498458, 76.81172117217558, Rewari            , REWARI              , TRUE
STOP_REW_PANCHGAON_627      , Panchgaon/KMP                       ,                   ,                  , Panchgaon         , GURGAON             , TRUE
STOP_PAT_BUS_STAND_628      , Pataudi Bus Stand                   , 28.32954327975456 , 76.77649684390838, Pataudi           , PATAUDI             , TRUE
STOP_PAT_OLD_COURT_629      , Old Court                           , 28.338163883806715, 76.76818492376609, Pataudi           , PATAUDI             , TRUE
STOP_PAT_BHORA_630          , Bhora Kalan Village                 , 28.288601264862585, 76.85975985388993, Pataudi           , PATAUDI             , TRUE
STOP_PAT_BILASPUR_631       , Bilaspur Chowk                      , 28.4427382376383  , 77.01625879583874, Bilaspur          , GURGAON             , TRUE
STOP_PAT_PATHREDI_632       , Pathredi Village                    ,                   ,                  , Pataudi           , PATAUDI             , TRUE
STOP_PAT_JORASI_633         , JORASI/Kalwari Bus Stand            , 28.332340378672527, 76.77381704988359, Pataudi           , PATAUDI             , TRUE
STOP_PAT_TAURU_634          , Tauru                               ,                   ,                  , Tauru             , TAURU               , TRUE
STOP_GGN_CIVIL_SEC10_635    , Civil Hospital Sec 10               , 28.45714555902604 , 76.99784146993996, Gurgaon           , GURGAON             , TRUE
STOP_GGN_RAVI_NAGAR_636     , Ravi Nagar Petrol Pump              , 28.4571532860083  , 77.0011309786707 , Gurgaon           , GURGAON             , TRUE
STOP_GGN_PATAUDI_CHOWKI_637 , Pataudi Chowki                      , 28.324882887403113, 76.78299261981785, Gurgaon           , GURGAON             , TRUE
STOP_GGN_SEC11_638          , Sec 11 Shakti Nagar                 , 28.454250151219473, 77.01392011824133, Gurgaon           , GURGAON             , TRUE
STOP_GGN_KADIPUR_639        , Kadipur Gali No. 01                 , 28.450001549848125, 77.00102906363304, Gurgaon           , GURGAON             , TRUE
STOP_GGN_GADOLI_640         , Gadoli/Gadhi Village                , 28.440120256868745, 76.98004364040305, Gurgaon           , GURGAON             , TRUE
STOP_GGN_DWK_EXP_NH8_641    , Dwarka Exp Left turn towards NH-8   ,                   ,                  , Gurgaon           , GURGAON             , TRUE
STOP_GGN_AVL_36_642         , AVL Sec 36                          , 28.41389072165183 , 76.977826355854  , Gurgaon           , GURGAON             , TRUE
STOP_GGN_NARSINGHPUR_643    , Nar Singhpur/NH8                    , 28.416973850686098, 76.99660848217276, Gurgaon           , GURGAON             , TRUE
STOP_GGN_KHANDSA_644        , Khandsa Village                     , 28.42614112849761 , 77.00172014621546, Gurgaon           , GURGAON             , TRUE
STOP_DEL_VIKAS_WORLD_645    , Vikaspuri World School              , 28.64294223586406 , 77.07274157016901, Vikas Puri        , DELHI_NCR_WEST      , TRUE
STOP_DEL_PRASHANT_646       , Prashant Vihar/Power House          , 28.716149898997354, 77.13919943893401, Rohini            , DELHI_NCR_NORTH     , TRUE
STOP_DEL_HAIDERPUR_647      , Haiderpur Badli Metro               , 28.73009337830734 , 77.1490288897555 , Haiderpur         , DELHI_NCR_NORTH     , TRUE
STOP_DEL_ROHINI_JAIL_648    , Rohini Jail Mor                     , 28.727104694119692, 77.1437245997401 , Rohini            , DELHI_NCR_NORTH     , TRUE
STOP_DEL_KARNAL_BYPASS_649  , Karnal Bypass Mubarka Chowk         , 28.738612149282364, 77.15422921347636, Karnal Bypass     , DELHI_NCR_NORTH     , TRUE
STOP_DEL_BHALSWA_650        , Bhalswa Dairy                       ,                   ,                  , Bhalswa           , DELHI_NCR_NORTH     , TRUE
STOP_DEL_MUKUNDPUR_651      , Mukundpur Gol Chakkar               ,                   ,                  , Mukundpur         , DELHI_NCR_NORTH     , TRUE
STOP_DEL_BURARI_652         , Burari Circle U Turn                ,                   ,                  , Burari            , DELHI_NCR_NORTH     , TRUE
STOP_DEL_MAJLIS_653         , Majlis Park Metro/Jahangirpuri      ,                   ,                  , Jahangirpuri      , DELHI_NCR_NORTH     , TRUE
STOP_DEL_KEBAL_654          , Kebal Park/Gopal Park               ,                   ,                  , Azadpur           , DELHI_NCR_NORTH     , TRUE
STOP_DEL_OUTER_RING_655     , Outer Ring Road                     ,                   ,                  , Delhi             , DELHI_NCR_NORTH     , TRUE
STOP_DEL_SHAHEEN_656        , Shaheen Bagh                        ,                   ,                  , Okhla             , DELHI_NCR_SOUTH     , TRUE
STOP_DEL_SARITA_657         , Sarita Vihar/Jasolla                ,                   ,                  , Sarita Vihar      , DELHI_NCR_SOUTH     , TRUE
STOP_DEL_MADANPUR_658       , Madanpur Khadar                     ,                   ,                  , Sarita Vihar      , DELHI_NCR_SOUTH     , TRUE
STOP_DEL_PUL_PRAHALDPUR_659 , Pul Prahaldpur                      ,                   ,                  , Pul Pehlad Pur    , DELHI_NCR_SOUTH     , TRUE
STOP_FBD_SURAJ_KUND_660     , Suraj Kund                          ,                   ,                  , Faridabad         , FARIDABAD           , TRUE
STOP_FBD_PALI_PC_661        , Pali Police Chowki                  ,                   ,                  , Faridabad         , FARIDABAD           , TRUE
STOP_FBD_MANGAR_PC_662      , Mangar Police Chowki                ,                   ,                  , Faridabad         , FARIDABAD           , TRUE
STOP_GGN_GHATA_663          , Ghata                               ,                   ,                  , Gurgaon           , GURGAON             , TRUE
STOP_JHJ_NEW_BUS_664        , New Bus Stand                       ,                   ,                  , Jhajjar           , JHAJJAR             , TRUE
STOP_JHJ_BHAGAT_665         , Bhagat Singh Chowk                  ,                   ,                  , Jhajjar           , JHAJJAR             , TRUE
STOP_JHJ_AMBEDKAR_666       , Ambedkar Chowk                      ,                   ,                  , Jhajjar           , JHAJJAR             , TRUE
STOP_JHJ_SILANI_667         , Silani Gate                         ,                   ,                  , Jhajjar           , JHAJJAR             , TRUE
STOP_JHJ_KALOI_668          , Kaloi                               ,                   ,                  , Jhajjar           , JHAJJAR             , TRUE
STOP_JHJ_NAURANG_669        , Naurang Pur                         ,                   ,                  , Jhajjar           , JHAJJAR             , TRUE
STOP_JHJ_DADRI_TOE_670      , Dadri Toe                           ,                   ,                  , Jhajjar           , JHAJJAR             , TRUE
STOP_JHJ_RELIANCE_671       , Reliance Met City                   ,                   ,                  , Jhajjar           , JHAJJAR             , TRUE
STOP_JHJ_SULTANPUR_672      , Sultanpur                           ,                   ,                  , Jhajjar           , JHAJJAR             , TRUE
STOP_JHJ_FRK_BYPASS_673     , FRK Bypass                          ,                   ,                  , Jhajjar           , JHAJJAR             , TRUE
STOP_JHJ_KMP_674            , KMP Exp                             ,                   ,                  , Jhajjar           , JHAJJAR             , TRUE
STOP_DEL_NSIT_RL_675        , NSIT Chowk Red Light                ,                   ,                  , Dwarka            , DELHI_NCR_SOUTH_WEST, TRUE
STOP_DEL_VENKTESHWAR_676    , Venkteshwar School/Hospital         ,                   ,                  , Dwarka            , DELHI_NCR_SOUTH_WEST, TRUE
STOP_DEL_SEC12_18_677       , Sec 12/18 Appartment Road           ,                   ,                  , Dwarka            , DELHI_NCR_SOUTH_WEST, TRUE
STOP_DEL_SACHDEVA_678       , Sachdeva School                     ,                   ,                  , Dwarka            , DELHI_NCR_SOUTH_WEST, TRUE
STOP_DEL_ARVIND_679         , Arvind Society/Sec 19 B             ,                   ,                  , Dwarka            , DELHI_NCR_SOUTH_WEST, TRUE
STOP_DEL_DWK_25_680         , DWK Sec 25 Metro Bharthal           ,                   ,                  , Dwarka            , DELHI_NCR_SOUTH_WEST, TRUE
STOP_KRMU_CAMPUS_999        , KRMU Campus                         ,                   ,                  , Sohna             , GURGAON             , TRUE
